ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Distance,Time_taken(min)
D67F,ALHRES08DEL02,30,4.6,25.450329,81.834279,25.470329,81.854279,Meal ,3,2.996242544880338,27
68C9,JAPRES11DEL03,20,4.6,26.90294,75.793007,27.04294,75.933007,Snack ,2,20.85246332426527,17
21C2,SURRES05DEL02,25,4.7,21.175104,72.804342,21.195104,72.824342,Drinks ,2,3.040649953439472,13
75DA,JAPRES14DEL02,28,4.6,26.88842,75.800689,26.93842,75.850689,Meal ,1,7.449051156906713,29
4497,VADRES06DEL02,30,3.9,22.31279,73.170283,22.44279,73.300283,Drinks ,2,19.688246931881576,34
3964,CHENRES20DEL02,33,5.0,12.975996,80.221898,12.995996,80.241898,Drinks ,2,3.1051103947027285,16
980000000,VADRES11DEL03,39,4.5,22.308096,73.167753,22.338096,73.197753,Buffet ,1,4.544264509631538,18
62D5,VADRES19DEL01,35,4.8,22.311844,73.165081,22.351844,73.205081,Drinks ,3,6.058844117462931,19
DCF7,BHPRES18DEL03,22,4.1,23.234631,77.401663,23.264631,77.431663,Meal ,2,4.530103329085553,43
51AB,MYSRES05DEL02,23,4.7,12.323978,76.627961,12.403978,76.707961,Meal ,3,12.43523852372965,22
5CC6,SURRES05DEL02,31,4.9,21.175104,72.804342,21.305104,72.934342,Meal ,2,19.76079800702991,24
C904,DEHRES08DEL01,22,5.0,30.359722,78.067079,30.399722,78.107079,Meal ,2,5.874189001970692,28
18C8,MYSRES20DEL03,29,4.6,12.337978,76.616792,12.367978,76.646792,Buffet ,2,4.66331041671685,16
D822,KOLRES11DEL02,32,4.9,22.577821,88.400581,22.707821,88.530581,Buffet ,3,19.670875908220225,23
B598,RANCHIRES08DEL02,37,4.2,23.353783,85.326967,23.373783,85.346967,Meal ,2,3.018883117682491,34
6A3A,HYDRES07DEL01,30,4.9,17.424114,78.347554,17.534114,78.457554,Meal ,2,16.903235903519843,35
4BFC,RANCHIRES19DEL02,38,4.3,23.333017,85.3172,23.353017,85.3372,Meal ,1,3.019099196741175,33
9A4A,COIMBRES02DEL02,28,4.9,11.022477,76.995667,11.072477,77.045667,Drinks ,3,7.7901565957028485,15
6441,MUMRES04DEL03,37,4.5,19.254567,72.848923,19.284567,72.878923,Meal ,2,4.587356404161672,29
9B5,MYSRES09DEL03,23,4.5,12.323194,76.630583,12.383194,76.690583,Buffet ,2,9.326616887755375,20
CD9D,LUDHRES04DEL01,21,4.9,30.914057,75.83982,30.924057,75.84982,Buffet ,2,1.4650674052309467,16
8CD9,PUNERES04DEL02,34,4.6,18.51421,73.838429,18.59421,73.918429,Drinks ,2,12.257687886802879,51
A50F,JAPRES19DEL01,25,4.9,26.913726,75.75282,26.953726,75.792821,Buffet ,3,5.958831946914462,12
259D,MYSRES07DEL02,32,5.0,12.325461,76.632278,12.455461,76.762278,Meal ,2,20.206260324074304,47
D2BC,DEHRES13DEL01,32,3.9,30.366322,78.070453,30.476322,78.180453,Meal ,3,16.151082472320265,43
4349,BANGRES04DEL03,32,4.7,12.98041,77.640489,13.07041,77.730489,Snack ,3,13.97191478756942,36
6F0F,COIMBRES03DEL01,34,5.0,11.025083,77.015393,11.135083,77.125393,Drinks ,3,17.137407700371956,43
6563,MUMRES04DEL02,34,4.7,19.254567,72.848923,19.304567,72.898923,Buffet ,2,7.64537402705469,25
1122,SURRES15DEL01,31,4.0,21.160522,72.771477,21.230522,72.841477,Drinks ,2,10.64192551943122,44
585C,MUMRES15DEL03,27,4.6,19.176269,72.836721,19.266269,72.926721,Buffet ,3,13.763977224427641,24
713A,INDORES12DEL02,38,4.7,22.74806,75.8934,22.79806,75.9434,Meal ,2,7.562414628937605,28
11FA,JAPRES18DEL01,21,4.7,26.913987,75.752891,26.983987,75.822891,Buffet ,1,10.427215010407021,11
C377,AURGRES05DEL03,29,4.6,19.875522,75.367127,19.935522,75.427127,Meal ,2,9.157688902749936,43
96C2,COIMBRES03DEL03,36,5.0,11.025083,77.015393,11.085083,77.075393,Buffet ,2,9.348068923522018,26
57E,VADRES05DEL02,29,4.6,22.310526,73.170937,22.440526,73.300937,Buffet ,3,19.688394563498182,19
D60A,AURGRES03DEL02,33,4.3,19.874733,75.353942,19.894733,75.373942,Buffet ,2,3.0527511596434675,20
C2BF,AURGRES17DEL01,34,4.6,19.876994,75.372353,19.946994,75.442353,Meal ,3,10.683765175101241,28
A7FD,MUMRES03DEL01,38,4.5,19.22384,72.841347,19.26384,72.881347,Snack ,3,6.116927321899057,20
2F20,SURRES12DEL02,38,4.3,21.183434,72.814492,21.233434,72.864492,Buffet ,2,7.601066543768378,24
C49E,KOCRES11DEL02,20,4.1,10.006881,76.345397,10.026881,76.365397,Meal ,2,3.121188665876166,20
4795,MUMRES17DEL03,24,4.6,19.121999,72.908493,19.211999,72.998493,Snack ,2,13.766116995711348,25
506C,INDORES12DEL01,22,4.5,22.74806,75.8934,22.85806,76.0034,Meal ,2,16.635629218678122,16
CF18,ALHRES05DEL01,29,4.7,25.457687,81.835585,25.497687,81.875585,Buffet ,2,5.992096714696517,11
A809,PUNERES05DEL01,26,4.6,18.543626,73.905101,18.553626,73.915101,Drinks ,3,1.532234790495708,10
2725,COIMBRES06DEL01,21,4.6,11.021278,76.995017,11.091278,77.065017,Drinks ,3,10.906058503327221,24
DE1D,AURGRES07DEL02,21,4.6,19.875908,75.358888,19.895908,75.378888,Buffet ,2,3.0527405326198527,33
66D4,INDORES01DEL03,38,4.6,22.695207,75.866059,22.725207,75.896059,Drinks ,1,4.5384079078628705,16
110000000,SURRES18DEL03,38,5.0,21.149834,72.778666,21.179834,72.808666,Snack ,3,4.56126563284071,16
BCC6,MYSRES15DEL03,32,4.6,12.352058,76.60665,12.412058,76.66665,Drinks ,2,9.326113870789774,27
ACB5,SURRES03DEL03,28,4.7,21.186884,72.793616,21.246884,72.853616,Buffet ,2,9.121036990826918,18
1111,SURRES010DEL01,23,4.7,21.17106,72.789292,21.24106,72.859292,Drinks ,2,10.641572477284369,32
3D1A,RANCHIRES15DEL02,33,5.0,23.369746,85.33982,23.499746,85.46982,Buffet ,2,19.617929437389435,36
2A80,JAPRES09DEL02,31,4.9,26.911378,75.789034,26.931378,75.809034,Drinks ,2,2.979527470384624,12
5F19,COIMBRES14DEL03,27,4.9,11.003681,76.975525,11.033681,77.005525,Drinks ,2,4.674318760489487,26
17FE,MYSRES17DEL01,23,4.5,12.326356,76.619103,12.436356,76.729103,Snack ,3,17.097896810816284,12
1670,BANGRES06DEL02,33,4.3,12.979096,77.640625,13.059096,77.720625,Drinks ,1,12.419634114062015,36
DC07,DEHRES03DEL02,31,4.9,30.335259,78.053162,30.415259,78.133162,Meal ,1,11.748606195579278,22
7DC0,HYDRES18DEL01,26,4.9,17.450851,78.379347,17.460851,78.389347,Meal ,3,1.5367515001848095,28
7C40,SURRES15DEL03,30,4.9,21.160522,72.771477,21.220522,72.831477,Meal ,2,9.121794088990223,19
2B22,MUMRES16DEL03,24,4.6,19.120083,72.907385,19.210083,72.997385,Buffet ,1,13.766192440641818,21
A184,PUNERES16DEL02,24,4.6,18.536718,73.830327,18.586718,73.880327,Meal ,2,7.660895664241821,14
BF30,DEHRES08DEL03,29,4.6,30.359722,78.067079,30.449722,78.157079,Meal ,2,13.215481259999029,25
CD3A,BHPRES05DEL02,38,4.7,23.214459,77.434976,23.264459,77.484976,Meal ,3,7.550435657300379,33
6B97,HYDRES08DEL03,20,4.5,17.438263,78.397865,17.528263,78.487865,Meal ,3,13.82977049957229,25
5838,HYDRES08DEL01,31,4.8,17.438263,78.397865,17.448263,78.407865,Drinks ,3,1.536802066394733,25
466D,MYSRES08DEL01,21,5.0,12.297954,76.665169,12.307954,76.675169,Snack ,2,1.5545816630911855,18
E42,PUNERES05DEL03,38,4.8,18.543626,73.905101,18.603626,73.965101,Buffet ,2,9.192770952683546,33
5DB3,PUNERES14DEL02,31,4.2,18.516216,73.842527,18.566216,73.892527,Meal ,3,7.661331134220826,37
3000,PUNERES09DEL03,27,4.8,18.536562,73.896485,18.566562,73.926485,Snack ,2,4.596666925181527,28
8D79,VADRES13DEL01,38,4.7,22.310237,73.158921,22.380237,73.228921,Drinks ,2,10.602507301514994,28
E203,KNPRES07DEL01,27,4.7,26.472001,80.354002,26.482001,80.364002,Meal ,2,1.4923452792807805,10
8A50,MYSRES11DEL02,35,4.9,12.323225,76.630028,12.373225,76.680028,Meal ,3,7.772252870923808,27
78FC,JAPRES17DEL01,28,4.7,26.892312,75.806896,26.932312,75.846896,Drinks ,2,5.959266895919677,28
5D21,VADRES05DEL01,24,4.7,22.310526,73.170937,22.320526,73.180937,Snack ,2,1.5147927355664839,17
8D13,RANCHIRES15DEL01,36,4.6,23.369746,85.33982,23.379746,85.34982,Snack ,2,1.5093844931452696,22
3F1A,SURRES18DEL01,39,4.7,21.149834,72.778666,21.189834,72.818666,Snack ,2,6.0815918838319005,19
35D9,PUNERES17DEL01,22,4.9,18.530963,73.828972,18.570963,73.868972,Meal ,2,6.128899374764089,25
80D3,JAPRES07DEL03,27,4.9,26.766536,75.837333,26.906536,75.977333,Drinks ,2,20.86362506156607,47
D307,KNPRES16DEL02,39,4.8,26.482581,80.315628,26.612581,80.445628,Drinks ,3,19.395184495163445,38
2DC8,CHENRES01DEL02,27,4.9,13.005801,80.250744,13.085801,80.330744,Drinks ,2,12.41898167230365,24
BD37,RANCHIRES17DEL03,29,4.2,23.374878,85.335739,23.404878,85.365739,Snack ,2,4.5279170129511765,54
8C77,PUNERES05DEL03,23,4.6,18.543626,73.905101,18.603626,73.965101,Snack ,2,9.192770952683546,23
7F5F,RANCHIRES07DEL01,28,4.6,23.359407,85.325055,23.369407,85.335055,Buffet ,3,1.5094383155993516,15
6656,SURRES19DEL01,23,4.9,21.149669,72.772629,21.159669,72.782629,Drinks ,2,1.5204704557283455,14
7500000000,MUMRES08DEL03,35,4.6,19.065838,72.832658,19.125838,72.892658,Drinks ,2,9.179276688028636,20
28A8,BANGRES06DEL02,25,4.7,12.979096,77.640625,12.999096,77.660625,Drinks ,2,3.105091522701049,10
DC06,GOARES14DEL03,29,4.8,15.157944,73.950889,15.247944,74.040889,Snack ,2,13.907355216213709,29
6CC5,MYSRES13DEL01,39,4.8,12.310972,76.659264,12.320972,76.669264,Meal ,3,1.5545440228107195,12
ABF3,COIMBRES14DEL01,29,4.5,11.003681,76.975525,11.073681,77.045525,Meal ,2,10.906379374468557,47
ACF9,RANCHIRES19DEL01,38,4.6,23.333017,85.3172,23.403017,85.3872,Drinks ,2,10.565936169903516,25
6796,PUNERES17DEL02,21,4.9,18.530963,73.828972,18.610963,73.908972,Meal ,1,12.257118233178144,20
CC3D,LUDHRES03DEL01,27,4.9,30.88722,75.804893,30.89722,75.814893,Meal ,2,1.4652416016159375,12
C311,KNPRES15DEL01,34,4.8,26.482419,80.320939,26.492419,80.330939,Buffet ,2,1.492285149950896,29
DA7B,KOLRES09DEL02,36,4.2,22.515082,88.36783,22.535082,88.38783,Meal ,2,3.0274796596976117,29
82CF,PUNERES09DEL02,24,5.0,18.536562,73.896485,18.556562,73.916485,Drinks ,3,3.0644871057616703,22
6AD6,SURRES20DEL01,22,4.7,21.15276,72.778059,21.26276,72.888059,Drinks ,3,16.72238039080485,23
AA99,HYDRES16DEL02,36,4.3,17.440827,78.393391,17.570827,78.523391,Buffet ,3,19.975152579495532,35
D79D,LUDHRES16DEL02,36,4.8,30.895817,75.813112,30.975817,75.893112,Meal ,2,11.719667572431094,20
D424,AGRRES03DEL03,26,4.9,27.160832,78.011608,27.300832,78.151608,Snack ,2,20.831238225667928,26
813C,COIMBRES08DEL03,38,4.9,11.001852,76.976268,11.091852,77.066268,Drinks ,3,14.022295961633713,31
79B9,MYSRES15DEL03,22,4.9,12.352058,76.60665,12.442058,76.69665,Snack ,2,13.988777563349286,15
795,INDORES15DEL01,21,4.8,22.760072,75.892574,22.830072,75.962574,Meal ,2,10.586595268060288,22
67A3,JAPRES03DEL01,38,4.9,26.913483,75.803139,27.023483,75.913139,Buffet ,3,16.384366809227615,22
BA8,CHENRES19DEL02,24,4.7,12.986047,80.218114,13.036047,80.268114,Drinks ,2,7.762394296687464,29
6380,PUNERES01DEL01,37,4.9,18.569156,73.774723,18.639156,73.844723,Meal ,1,10.723989806656368,24
796C,COIMBRES12DEL02,25,4.5,11.000762,76.981876,11.050762,77.031876,Buffet ,2,7.790439155314363,20
6900000000,COIMBRES07DEL01,29,4.8,10.96185,76.971082,11.03185,77.041082,Buffet ,1,10.907140151568116,27
8C44,HYDRES06DEL02,37,4.8,17.455894,78.375467,17.535894,78.455467,Meal ,1,12.292722741488559,28
B60B,RANCHIRES15DEL01,39,4.8,23.369746,85.33982,23.379746,85.34982,Snack ,2,1.5093844931452696,24
639A,RANCHIRES15DEL02,30,4.1,23.369746,85.33982,23.499746,85.46982,Snack ,1,19.617929437389435,38
1B01,RANCHIRES19DEL02,38,4.7,23.333017,85.3172,23.353017,85.3372,Snack ,3,3.019099196741175,24
AB2F,SURRES14DEL02,30,4.7,21.157729,72.768726,21.237729,72.848726,Buffet ,1,12.162115936702182,27
6B1,COIMBRES02DEL01,29,4.6,11.022477,76.995667,11.032477,77.005667,Drinks ,2,1.5580833985948437,50
8865,SURRES17DEL01,36,4.8,21.149569,72.772697,21.259569,72.882697,Meal ,3,16.722548420715,38
8637,VADRES05DEL02,29,4.9,22.310526,73.170937,22.330526,73.190937,Snack ,2,3.0295354155430836,10
6CEF,PUNERES19DEL01,27,4.9,18.563934,73.915367,18.673935,74.025367,Meal ,2,16.851371030914212,28
BD39,VADRES05DEL01,24,4.7,22.310526,73.170937,22.380526,73.240937,Buffet ,3,10.602497166339631,15
D701,AGRRES12DEL01,24,5.0,27.165108,78.015053,27.235108,78.085053,Drinks ,3,10.416889336224843,20
9173,SURRES20DEL03,34,4.4,21.15276,72.778059,21.24276,72.868059,Snack ,2,13.68237887648496,46
BC0B,JAPRES06DEL01,23,4.9,26.911927,75.797282,27.021927,75.907282,Buffet ,2,16.384467035863942,25
A512,MYSRES20DEL02,24,4.6,12.337978,76.616792,12.417978,76.696792,Snack ,2,12.434913132379245,28
2C87,CHENRES09DEL01,24,4.6,13.044694,80.26147,13.154694,80.37147,Buffet ,2,17.074283280249404,20
4142,INDORES15DEL02,37,4.9,22.760072,75.892574,22.780072,75.912574,Meal ,1,3.0249963435107836,19
956D,INDORES01DEL01,20,4.9,22.695207,75.866059,22.805207,75.976059,Meal ,2,16.63859018321037,27
1B4A,HYDRES06DEL03,29,4.6,17.455894,78.375467,17.485894,78.405467,Snack ,1,4.610073053799191,37
2A66,JAPRES05DEL02,24,4.8,26.905287,75.794592,26.985287,75.874592,Snack ,2,11.916990180554908,32
1B1A,MUMRES11DEL01,26,4.6,18.994237,72.825553,19.104237,72.935553,Drinks ,2,16.83090555193196,18
500B,SURRES17DEL03,39,5.0,21.149569,72.772697,21.209569,72.832697,Drinks ,2,9.122108408658214,22
1BD5,CHENRES02DEL02,30,4.9,13.086438,80.220672,13.216439,80.350672,Meal ,2,20.176709024393567,29
C8AF,AURGRES14DEL03,30,4.7,19.875016,75.322405,19.905016,75.352405,Drinks ,3,4.579055040914325,29
CDA8,KOCRES18DEL03,30,4.5,9.957144,76.296783,10.047144,76.386783,Buffet ,3,14.045662159129527,20
4038,VADRES06DEL01,23,4.7,22.31279,73.170283,22.38279,73.240283,Snack ,2,10.602417764362079,29
CF2C,LUDHRES15DEL02,29,4.8,30.899584,75.809346,30.919584,75.829346,Drinks ,2,2.9302578007621216,12
7F1,SURRES05DEL03,26,4.9,21.175104,72.804342,21.265104,72.894342,Snack ,2,13.681416111912892,42
9681,JAPRES11DEL01,25,4.5,26.90294,75.793007,26.97294,75.863007,Snack ,3,10.427667505405807,16
2242,INDORES17DEL01,28,4.9,22.761226,75.887522,22.831226,75.957521,Drinks ,2,10.5864846162781,40
5DBE,RANCHIRES15DEL01,34,4.1,23.369746,85.33982,23.409746,85.37982,Buffet ,3,6.037225392443855,33
1BDA,VADRES010DEL01,29,4.5,22.310329,73.169083,22.420329,73.279083,Buffet ,2,16.659974055073302,45
4581,RANCHIRES08DEL02,35,4.7,23.353783,85.326967,23.433783,85.406967,Buffet ,2,12.074281945769359,43
86AA,CHENRES03DEL01,33,4.4,13.091809,80.219104,13.161809,80.289104,Snack ,2,10.864870498856765,52
8A11,MUMRES08DEL01,35,4.9,19.065838,72.832658,19.135838,72.902658,Meal ,2,10.709003371535417,43
6237,HYDRES01DEL03,21,4.4,17.410371,78.437225,17.500371,78.527225,Drinks ,2,13.830779932927063,33
22EE,CHENRES05DEL02,37,4.3,13.058616,80.264151,13.188616,80.394151,Buffet ,2,20.177742451194362,42
D7F1,KOCRES11DEL01,25,4.7,10.006881,76.345397,10.016881,76.355397,Drinks ,3,1.5606061760664074,11
3F3A,JAPRES13DEL01,22,4.9,26.846156,75.8023,26.916156,75.8723,Buffet ,2,10.42999110860193,25
D86E,LUDHRES09DEL03,20,4.6,30.885814,75.786976,31.025814,75.926976,Meal ,2,20.507595969741477,23
9396,COIMBRES07DEL02,22,5.0,10.96185,76.971082,11.09185,77.101082,Snack ,2,20.25510293833981,21
D05A,LUDHRES11DEL02,29,2.7,30.893081,75.821495,30.973081,75.901495,Drinks ,3,11.719809740060413,38
8F7C,COIMBRES05DEL02,28,4.9,11.022169,76.999594,11.072169,77.049594,Snack ,2,7.790160607220383,10
1A45,JAPRES14DEL03,25,4.5,26.88842,75.800689,26.94842,75.860689,Drinks ,2,8.938685874463816,17
DE04,GOARES01DEL02,30,4.8,15.576683,73.75575,15.706683,73.88575,Drinks ,2,20.06797119550767,43
6A78,PUNERES09DEL02,21,2.6,18.536562,73.896485,18.616562,73.976485,Drinks ,3,12.256927745913815,43
9500000000,VADRES06DEL02,28,5.0,22.31279,73.170283,22.36279,73.220283,Buffet ,2,7.573406195224182,12
8522,SURRES16DEL02,38,4.5,21.160437,72.774209,21.180437,72.794209,Snack ,2,3.0407902113990954,22
652E,HYDRES09DEL02,21,4.5,17.431668,78.408321,17.481668,78.458321,Buffet ,3,7.683740930982763,13
5305,MUMRES17DEL01,25,4.6,19.121999,72.908493,19.191999,72.978493,Snack ,2,10.707286388618611,37
63AA,SURRES05DEL01,26,4.6,21.175104,72.804342,21.215104,72.844342,Meal ,2,6.0811084845161325,19
9D20,BANGRES06DEL02,27,4.6,12.979096,77.640625,13.109096,77.770625,Buffet ,3,20.180911382710004,14
CFC2,ALHRES15DEL02,39,4.5,25.449872,81.836167,25.579872,81.966167,Snack ,1,19.471605344058197,29
9CEB,MYSRES05DEL03,36,4.6,12.323978,76.627961,12.413978,76.717961,Drinks ,2,13.989512471854455,25
BCDE,SURRES07DEL01,36,4.6,21.170798,72.790489,21.280798,72.900489,Buffet ,2,16.72143013885536,24
844B,MYSRES01DEL01,23,4.9,12.311072,76.654878,12.351072,76.694878,Drinks ,1,6.21800119018663,12
CDF 9.00,INDORES15DEL01,20,4.9,22.760072,75.892574,22.870072,76.002574,Meal ,2,16.63495545420892,37
3114,COIMBRES08DEL03,21,4.9,11.001852,76.976268,11.031852,77.006268,Buffet ,3,4.67433301643506,14
9837,RANCHIRES01DEL02,30,4.9,23.416792,85.316842,23.436792,85.336842,Drinks ,3,3.0182264849996012,28
1B3B,COIMBRES02DEL03,22,4.6,11.022477,76.995667,11.112477,77.085667,Drinks ,2,14.021812013196106,27
4321,JAPRES13DEL02,20,4.8,26.846156,75.8023,26.926156,75.8823,Drinks ,1,11.919755989352295,15
41CD,PUNERES04DEL03,21,4.0,18.51421,73.838429,18.60421,73.928429,Meal ,2,13.789707457540985,35
AAE,MUMRES03DEL01,29,4.6,19.22384,72.841347,19.26384,72.881347,Snack ,3,6.116927321899057,17
218E,COIMBRES06DEL02,21,4.4,11.021278,76.995017,11.071278,77.045017,Buffet ,2,7.790172211356696,16
6C18,SURRES12DEL01,31,3.8,21.183434,72.814492,21.293434,72.924492,Buffet ,3,16.72076404537099,37
4000000000000000000,INDORES08DEL01,20,4.0,22.725748,75.898497,22.835748,76.008497,Buffet ,3,16.63687991359242,33
A22E,INDORES20DEL02,22,5.0,22.732225,75.874765,22.782225,75.924765,Meal ,3,7.5628176900723,11
9944,CHENRES20DEL03,28,4.6,12.975996,80.221898,13.065996,80.311898,Meal ,2,13.972036025783174,15
DDF2,KOCRES01DEL01,38,4.1,9.979363,76.285001,9.989363,76.295001,Meal ,2,1.560671234748265,26
D9CA,AURGRES12DEL03,26,4.5,19.879631,75.323403,19.939631,75.383403,Snack ,3,9.157577302527251,19
95B3,INDORES08DEL03,21,4.0,22.725748,75.898497,22.755747,75.928497,Snack ,2,4.537860442229041,15
A4C,SURRES18DEL02,29,4.6,21.149834,72.778666,21.169834,72.798666,Buffet ,2,3.040891552951612,19
8414,CHENRES12DEL02,35,4.8,12.972793,80.249982,13.052793,80.329982,Snack ,2,12.419787919082209,28
1A34,BANGRES04DEL03,33,4.5,12.98041,77.640489,13.01041,77.670489,Snack ,1,4.657579589646204,25
C28,CHENRES19DEL02,20,5.0,12.986047,80.218114,13.036047,80.268114,Snack ,2,7.762394296687464,16
365A,COIMBRES06DEL02,30,4.8,11.021278,76.995017,11.151278,77.125017,Meal ,2,20.253088868519526,43
A0A6,CHENRES06DEL01,27,4.6,13.054347,80.257221,13.094347,80.297221,Drinks ,2,6.209141643213009,29
3999999999999999719029156098142204879723036672,MUMRES12DEL02,25,4.6,19.207222,72.972281,19.227222,72.992281,Snack ,3,3.0586973138796734,11
16D7,BANGRES19DEL01,24,4.1,12.914264,77.6784,13.024264,77.7884,Snack ,2,17.078665498349437,36
2A8A,JAPRES16DEL02,39,4.8,26.849596,75.800512,26.979596,75.930512,Meal ,2,19.36744052557847,20
4C17,CHENRES02DEL02,37,4.8,13.086438,80.220672,13.106438,80.240672,Drinks ,2,3.1044353971266565,18
B5D6,BANGRES05DEL02,38,4.8,12.970324,77.645748,13.100324,77.775748,Drinks ,2,20.18125982649362,19
26BD,JAPRES20DEL02,31,4.5,26.956431,75.776649,26.976431,75.796649,Drinks ,3,2.9790002034338934,29
CC6D,KNPRES15DEL01,25,4.8,26.482419,80.320939,26.552419,80.390939,Buffet ,3,10.444782707223743,18
B761,COIMBRES16DEL01,37,4.6,11.010375,76.95295,11.120375,77.06295,Snack ,3,17.13783007771357,21
789A,RANCHIRES06DEL03,26,4.2,23.357804,85.325146,23.417804,85.385146,Buffet ,2,9.055898607912091,37
8358,INDORES18DEL01,33,4.5,22.753839,75.897429,22.793838,75.937429,Drinks ,3,6.049834150687609,17
39AC,MUMRES14DEL02,34,4.6,19.1813,72.836191,19.2313,72.886191,Drinks ,2,7.646982582847269,30
274F,JAPRES17DEL01,20,4.9,26.892312,75.806896,26.932312,75.846896,Drinks ,2,5.959266895919677,39
C674,GOARES09DEL01,38,4.8,15.303897,73.914336,15.313897,73.924336,Meal ,2,1.5448861219871521,15
5C0A,RANCHIRES08DEL01,38,4.7,23.353783,85.326967,23.363783,85.336967,Meal ,1,1.509467584367178,27
D798,DEHRES09DEL02,30,4.6,30.332735,78.054222,30.462735,78.184222,Meal ,2,19.089609031864754,45
1FBB,PUNERES09DEL01,32,4.6,18.536562,73.896485,18.546562,73.906485,Drinks ,2,1.5322647895213353,35
DDF4,LUDHRES11DEL02,31,4.8,30.893081,75.821495,31.023081,75.951495,Buffet ,2,19.042576813838778,20
126C,SURRES04DEL01,30,4.7,21.173493,72.801953,21.183493,72.811953,Buffet ,2,1.5203565961705499,18
5277,INDORES02DEL03,25,4.9,22.651847,75.881991,22.741847,75.971991,Buffet ,2,13.615833459011268,12
5BD1,BANGRES15DEL03,20,4.9,12.975377,77.696664,13.065377,77.786664,Buffet ,2,13.972053024557594,20
2BC2,INDORES03DEL03,25,4.5,22.751857,75.866699,22.841857,75.956699,Snack ,3,13.611254468563875,16
98FA,MYSRES11DEL01,24,4.8,12.323225,76.630028,12.333225,76.640028,Drinks ,2,1.554508559519504,18
4585,COIMBRES07DEL02,28,4.7,10.96185,76.971082,11.09185,77.101082,Drinks ,2,20.25510293833981,24
634F,INDORES17DEL01,24,4.8,22.761226,75.887522,22.801226,75.927522,Meal ,3,6.0497653967074685,19
1AA6,INDORES14DEL02,39,5.0,22.761593,75.886362,22.811593,75.936362,Buffet ,2,7.5620699721624804,31
796E,JAPRES14DEL01,28,4.8,26.88842,75.800689,26.89842,75.810689,Drinks ,2,1.4899271643865588,28
D311,AGRRES17DEL02,39,4.7,27.157772,78.04725,27.207772,78.09725,Snack ,1,7.4411463368398385,33
1109,HYDRES01DEL03,35,4.6,17.410371,78.437225,17.470371,78.497225,Snack ,3,9.220881802736846,33
3FF1,MUMRES17DEL02,28,4.6,19.121999,72.908493,19.251999,73.038493,Drinks ,2,19.883251553020397,28
8327,PUNERES06DEL02,39,4.6,18.546258,73.904337,18.596258,73.954337,Drinks ,3,7.660692882261043,36
BBEC,HYDRES18DEL03,23,4.5,17.450851,78.379347,17.510851,78.439347,Buffet ,3,9.219905581616992,15
1F01,CHENRES05DEL03,29,4.8,13.058616,80.264151,13.148616,80.354151,Snack ,2,13.969760212954796,19
2460,RANCHIRES01DEL03,33,5.0,23.416792,85.316842,23.506792,85.406842,Buffet ,2,13.580373876280879,33
B083,CHENRES18DEL02,36,4.2,12.981615,80.231598,13.031615,80.281598,Buffet ,2,7.762461854550194,35
BF26,BHPRES04DEL02,29,4.6,23.184992,77.417227,23.264992,77.497227,Snack ,2,12.081296070553403,16
B884,MYSRES19DEL03,26,4.7,12.334022,76.618203,12.394022,76.678203,Drinks ,3,9.326428318803533,25
54C6,CHENRES16DEL03,31,4.8,13.049645,80.242268,13.139645,80.332268,Snack ,2,13.970007989574006,44
D400,AGRRES03DEL01,30,4.9,27.160832,78.011608,27.170832,78.021608,Snack ,3,1.4883291030438521,13
B7B8,JAPRES12DEL02,39,3.9,26.902908,75.792934,27.032908,75.922934,Snack ,3,19.363385329656776,33
